dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,cluster,label,attack_cat
0.832058,tcp,-,FIN,122,126,7816,16782,296.854301,31,29,74533.26563,160075.375,30,32,6.873529,6.652088,468.21602,461.538245,255,1977150259,1978183878,255,0.000698,0.000543,0.000155,64,133,0,0,3,0,5,1,1,1,0,0,0,3,7,0,1,0,Normal
0.833688,tcp,-,FIN,16,10,904,556,29.987237,254,252,8137.336426,4807.553711,5,3,53.523065,84.768219,2732.219427,112.954437,255,1360343197,2146751242,255,0.147033,0.070768,0.076265,57,56,0,0,7,1,2,2,2,2,0,0,0,2,6,0,1,1,Fuzzers
0.765665,tcp,-,FIN,10,6,756,268,19.590813,254,252,7115.383301,2340.449219,2,1,82.230556,127.560797,4414.597347,212.503766,255,857020004,669150937,255,0.177706,0.127853,0.049853,76,45,0,0,5,1,6,1,1,5,0,0,0,5,5,0,1,1,Fuzzers
1.191759,tcp,-,FIN,112,20,135669,870,109.921554,254,252,902585.1875,5551.458008,53,1,10.382613,58.833211,1111.192299,70.415594,255,1433874754,4088963197,255,0.118872,0.07392,0.044952,1211,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,1,0,Normal
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,7,7,0,1,1,Generic
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,44,2,16,16,12,44,0,0,0,16,44,0,1,1,Generic
59.478535,ospf,-,INT,80,0,21760,0,1.32821,254,0,2890.185547,0.0,0,0,752.892875,0.0,1035.923438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1,1,Exploits
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,1,1,Generic
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,18,36,0,0,0,18,36,0,1,1,Generic
0.015842,tcp,-,FIN,18,18,4232,2456,2209.317002,31,29,2018432.0,1171569.25,7,7,0.912118,0.757294,77.661713,2.281908,255,2334869466,193089715,255,0.009782,0.002966,0.006816,235,136,0,0,13,0,4,1,1,2,0,0,0,6,15,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,33,32,13,32,0,0,0,32,32,0,1,1,Generic
1.296525,tcp,-,FIN,16,10,3512,556,19.282312,254,252,20318.92969,3091.340332,5,3,86.376802,131.513219,4368.201361,190.599625,255,382894112,2010740932,255,0.226842,0.112903,0.113939,220,56,0,0,4,1,1,1,1,3,0,0,0,1,4,0,1,0,Normal
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,11,14,0,1,1,Generic
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,3,1,1,12,0,0,0,3,13,0,1,0,Normal
0.012915,tcp,-,FIN,44,46,2766,24004,6891.211599,31,29,1674951.625,14546186.0,7,16,0.291837,0.275844,0.0,15.675864,255,2753094993,2763598236,255,0.000619,0.000498,0.000121,63,522,0,0,8,0,8,1,1,2,0,0,0,5,4,0,1,0,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,27,27,11,27,0,0,0,27,27,0,1,1,Generic
0.829194,tcp,-,FIN,10,8,564,354,20.501836,254,252,4901.14502,2990.856201,2,1,92.042556,114.23557,6369.637887,167.3675,255,1276501612,587812498,255,0.060266,0.029541,0.030725,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
0.224121,tcp,-,FIN,24,26,2048,2410,218.631895,31,29,70069.28906,82741.01563,6,7,9.728392,8.94132,559.515823,0.0,255,1996520356,1996845085,255,0.000706,0.000576,0.00013,85,93,0,0,9,0,2,1,1,1,0,0,0,5,7,0,1,0,Normal
0.009519,tcp,-,FIN,18,21,1294,6596,3992.016133,31,29,1027839.125,5279546.5,5,4,0.542529,0.45035,0.0,39.264929,255,3137217328,3147870098,255,0.000621,0.000509,0.000112,72,314,0,0,8,0,1,1,1,1,0,0,0,4,8,0,1,0,Normal
0.635593,tcp,http,FIN,10,10,818,1242,29.893344,62,252,9276.376953,14071.89844,2,2,70.621444,62.427555,4519.784055,106.404844,255,2545816911,3911586744,255,0.112922,0.07296,0.039962,82,124,1,175,6,1,37,4,3,6,0,0,9,4,6,0,9,0,Normal
0.387486,tcp,http,FIN,10,8,1366,1522,43.872552,62,252,25394.46484,27500.34766,2,2,43.054,45.205855,2104.268956,67.293445,255,256955635,1842999857,255,0.126414,0.070313,0.056101,137,190,1,212,1,1,1,1,1,1,0,0,1,1,1,0,3,1,Generic
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,4,7,0,1,1,Generic
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,1,1,Generic
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,1,1,DoS
4e-06,tcp,-,REQ,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,3,1,1,5,0,0,0,3,5,0,1,0,Normal
1.376789,tcp,http,FIN,14,18,1684,10168,22.516159,31,29,9087.8125,55805.21094,3,5,105.877844,80.952588,9269.698235,8114.430813,255,2041136221,2081783758,255,0.000747,0.000591,0.000156,120,565,1,3924,4,0,2,1,1,1,0,0,1,3,2,0,3,0,Normal
0.000957,udp,dns,CON,2,2,146,178,3134.796202,31,29,610240.3125,743991.625,0,0,0.007,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,1,0,0,0,2,8,0,1,0,Normal
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,16,6,4,1,1,16,0,0,0,4,16,0,1,0,Normal
1e-05,ib,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,1,1,Backdoor
1.571011,tcp,http,FIN,12,14,1580,4168,15.91332,31,29,7378.688477,19712.14844,3,2,142.787097,120.809615,11004.4651,10130.70591,255,1275224000,3495983793,255,0.000609,0.000482,0.000127,132,298,0,0,4,0,3,1,1,1,0,0,0,1,4,0,1,0,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,1,1,Fuzzers
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,23,23,23,32,0,0,0,24,32,0,1,1,Generic
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1,1,DoS
0.230588,tcp,http,FIN,10,18,850,15818,117.091954,62,252,26540.84375,518327.0625,2,7,25.620889,13.126882,1226.336919,1287.080051,255,2651101137,159042238,255,0.05203,0.006853,0.045177,85,879,1,7282,2,1,1,1,1,1,0,0,1,1,1,0,3,1,Exploits
1.530954,tcp,-,FIN,10,8,564,354,11.104187,254,252,2654.553955,1619.905029,2,1,170.006556,203.070719,9497.841133,315.456313,255,3091388738,389656477,255,0.222243,0.109449,0.112794,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
0.004715,udp,-,CON,4,4,568,304,1484.623601,31,29,722799.625,386850.5,0,0,1.222,1.087333,1.718271,1.529237,0,0,0,0,0.0,0.0,0.0,142,76,0,0,4,0,3,1,1,3,0,0,0,3,4,0,1,0,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,18,18,18,27,0,0,0,18,27,0,1,1,Generic
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,5,10,0,1,1,Generic
2.140934,tcp,http,FIN,310,695,16602,1013552,468.954206,31,29,61838.42969,3781878.5,2,336,6.927527,3.08414,357.775428,202.819461,255,3282352418,1133797341,255,0.000672,0.000537,0.000135,54,1458,1,524288,1,0,5,1,1,1,0,0,1,6,3,0,8,0,Normal
0.0465,tcp,-,FIN,84,86,4862,79882,3634.408516,31,29,826666.625,13583484.0,7,36,0.556602,0.541259,29.531496,28.76442,255,3405902754,1266776531,255,0.000619,0.000487,0.000132,58,929,0,0,5,0,1,1,1,1,0,0,0,11,2,0,1,0,Normal
0.892093,tcp,-,FIN,32,14,26678,728,50.443171,254,252,231769.5625,6062.148438,13,3,28.176484,64.05023,2610.410498,98.437078,255,3616234839,3877296121,255,0.112267,0.059434,0.052833,834,52,0,0,4,1,1,1,1,4,0,0,0,1,4,0,1,0,Normal
0.074114,tcp,-,FIN,60,62,3614,49342,1632.619967,31,29,383625.2188,5240251.5,7,24,1.250119,1.204869,75.334838,73.877238,255,1182895610,3332778228,255,0.000791,0.000608,0.000183,60,796,0,0,6,0,2,1,1,1,0,0,0,3,4,0,1,0,Normal
0.046599,tcp,-,FIN,84,86,4862,77276,3626.687214,31,29,824910.375,13112384.0,7,36,0.557494,0.541918,0.0,31.37707,255,3073168988,3098047716,255,0.00068,0.000533,0.000147,58,899,0,0,9,0,4,1,1,3,0,0,0,5,7,0,1,0,Normal
0.642774,tcp,-,FIN,10,6,588,268,23.336352,254,252,6596.408691,2787.91626,2,1,71.306889,114.726797,3508.692791,171.233719,255,1203408422,3282578233,255,0.203504,0.069137,0.134367,59,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,1,0,Normal
0.450597,tcp,-,FIN,10,8,756,354,37.727727,254,252,12090.62695,5503.80957,2,1,50.066333,58.16357,3287.962583,127.476219,255,2438244478,191815286,255,0.069905,0.021723,0.048182,76,44,0,0,2,1,1,1,1,2,0,0,0,3,2,0,1,0,Normal
0.411964,tcp,-,FIN,10,6,1486,268,36.410949,254,252,25982.85352,4349.894531,2,1,45.658556,68.798398,2314.857031,105.542258,255,4134413182,1605639162,255,0.12923,0.067962,0.061268,149,45,0,0,7,1,1,1,1,1,0,0,0,2,3,0,1,1,Generic
0.51945,tcp,-,FIN,10,8,486,354,32.726922,254,252,6745.596191,4774.280273,2,1,54.254889,65.30757,3651.270129,109.548219,255,1023838423,3871178763,255,0.10744,0.062286,0.045154,49,44,0,0,7,1,2,2,1,2,0,0,0,2,7,0,1,1,Fuzzers
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,5,5,5,23,0,0,0,5,23,0,1,1,Generic
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,1,1,Generic
0.080032,tcp,-,FIN,60,62,3598,46036,1511.895271,31,29,353758.5,4527589.0,7,24,1.35078,1.301525,80.470222,78.857557,255,250675939,2396367594,255,0.000792,0.000628,0.000164,60,743,0,0,7,0,2,1,1,1,0,0,0,1,10,0,1,0,Normal
0.001755,udp,-,CON,4,4,528,304,3988.604044,31,29,1805128.25,1039316.25,0,0,0.458333,0.261,0.643939,0.364867,0,0,0,0,0.0,0.0,0.0,132,76,0,0,4,0,7,1,1,3,0,0,0,7,9,0,1,0,Normal
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,1,1,Generic
1.800095,tcp,http,FIN,14,18,1684,10168,17.221314,31,29,6950.744629,42682.19141,3,5,138.435082,105.857706,9752.210027,8535.470914,255,2258158286,2270590926,255,0.000663,0.000509,0.000154,120,565,1,3924,5,0,2,2,1,1,0,0,1,2,2,0,3,0,Normal
1.826054,tcp,-,FIN,24,56,1272,53784,43.262686,62,252,5340.477539,231423.6094,6,26,79.393653,31.749399,4171.813966,2601.16266,255,2317165137,828534091,255,0.11945,0.069308,0.050142,53,960,0,0,1,1,8,1,1,1,0,0,0,1,1,0,1,1,Exploits
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,1,1,Generic
0.383528,tcp,-,FIN,8,8,364,854,39.110574,62,252,6654.012207,15602.51172,1,2,54.789715,51.797855,3986.573276,104.905563,255,4182013373,3987831439,255,0.041395,0.017311,0.024084,46,107,0,0,4,1,2,1,1,2,0,0,0,2,2,0,1,1,Exploits
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,1,1,Generic
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,18,18,18,23,0,0,0,19,23,0,1,1,Generic
0.778972,tcp,-,FIN,10,10,608,646,24.39112,254,252,5627.929688,5977.10791,2,3,86.552444,70.987664,4524.250949,100.600227,255,3028676772,2144450596,255,0.179265,0.109547,0.069718,61,65,0,0,3,1,1,1,1,2,0,0,0,2,2,0,1,0,Normal
0.676252,tcp,-,FIN,10,6,534,268,22.18108,254,252,5690.186523,2649.899658,2,1,75.041222,119.366203,3653.538852,169.346828,255,3367568768,798932622,255,0.143837,0.079414,0.064423,53,45,0,0,5,1,1,2,1,3,0,0,0,2,3,0,1,0,Normal
0.001067,udp,dns,CON,2,2,146,178,2811.621433,31,29,547329.0,667291.5,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,1,2,0,1,0,Normal
0.803399,tcp,http,FIN,10,8,526,354,21.160095,254,252,4719.945801,3086.884521,2,1,87.185556,98.011289,4564.851466,185.514531,255,2480094583,4197407261,255,0.187934,0.117317,0.070617,53,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1,1,Fuzzers
0.675939,tcp,-,FIN,10,6,604,268,22.191351,254,252,6438.450684,2651.126709,2,1,75.104333,119.022602,3682.986332,192.462594,255,3128199328,2700236260,255,0.16535,0.080108,0.085242,60,45,0,0,3,1,2,1,1,3,0,0,0,1,4,0,1,0,Normal
0.718918,tcp,-,FIN,10,8,546,354,23.646646,254,252,5474.894043,3449.628418,2,1,77.102778,91.407289,5685.790526,128.179453,255,571657362,1876039717,255,0.118952,0.079038,0.039914,55,44,0,0,6,1,1,1,1,1,0,0,0,1,6,0,1,1,Fuzzers
1.006955,tcp,http,FIN,14,18,1684,10168,30.785883,31,29,12425.58008,76301.32031,3,5,77.430308,59.200353,8765.616764,7677.213267,255,742183162,743276466,255,0.000678,0.000545,0.000133,120,565,1,3924,2,0,1,1,1,1,0,0,1,1,3,0,3,0,Normal
0.876686,tcp,http,FIN,10,6,920,268,17.109889,254,252,7555.727051,2044.061401,2,1,94.035222,158.078594,5809.052631,258.230922,255,1154189665,2401253960,255,0.121755,0.086282,0.035473,92,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1,1,Generic
0.913612,tcp,http,FIN,10,8,816,1164,18.607461,62,252,6435.992676,8922.825195,2,2,101.380889,118.87643,5671.536842,199.009437,255,1737187360,4290083274,255,0.120488,0.081474,0.039014,82,146,1,180,3,1,1,1,1,3,0,0,1,1,3,0,3,0,Normal
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,26,26,10,26,0,0,0,26,26,0,1,1,Generic
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,2,1,1,5,0,0,0,2,5,0,1,0,Normal
0.605528,tcp,-,FIN,10,8,2516,354,28.074672,254,252,29924.29688,4095.599121,2,1,64.847556,77.321289,4259.943147,121.845687,255,299926371,381564791,255,0.123441,0.064274,0.059167,252,44,0,0,7,1,1,1,1,4,0,0,0,4,4,0,1,0,Normal
0.001004,udp,dns,CON,2,2,146,178,2988.047923,31,29,581673.3125,709163.375,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,2,2,0,1,0,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1,1,Generic
5e-06,ddp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,6,6,6,6,0,0,0,8,18,0,1,1,Fuzzers
0.954241,tcp,-,FIN,12,4,8824,208,15.7193,31,29,67815.15625,1307.845703,2,0,86.749185,81.877,7087.962774,115.783078,255,3812426102,2681605161,255,0.0,0.0,0.0,735,52,0,0,3,0,5,1,1,2,0,0,0,3,11,0,1,0,Normal
2e-06,rsvp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,1,1,Exploits
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,6,6,6,6,0,0,0,8,6,0,1,1,Generic
8.550902,tcp,smtp,FIN,118,42,116243,2818,18.594529,62,252,107832.3594,2573.763428,50,8,73.08463,207.749031,12039.26657,584.6335,255,2832177668,3029331198,255,0.088227,0.032384,0.055843,985,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
0.004195,tcp,ftp-data,FIN,14,6,8928,320,4529.201382,31,29,15811204.0,509177.5938,4,1,0.322692,0.7258,19.962225,1.255456,255,2236723515,2248606558,255,0.000569,0.000442,0.000127,638,53,0,0,3,0,5,1,1,4,0,0,0,7,5,0,1,0,Normal
0.561165,tcp,-,FIN,10,8,566,354,30.294122,254,252,7270.589355,4419.37793,2,1,58.976333,72.614141,3864.363456,125.427695,255,3020741943,863120966,255,0.128955,0.052863,0.076092,57,44,0,0,7,1,2,2,1,6,0,0,0,2,6,0,1,0,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,5,4,4,4,0,0,0,4,8,0,1,1,Generic
7e-06,udp,-,INT,2,0,1726,0,142857.1409,254,0,986285696.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,863,0,0,0,3,2,1,1,1,1,0,0,0,1,3,0,1,1,Fuzzers
7e-06,udp,dns,INT,2,0,156,0,142857.1409,254,0,89142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,2,2,2,2,1,2,0,0,0,2,2,0,1,1,Generic
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,3,0,0,0,1,4,0,1,0,Normal
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,4,7,0,0,0,7,10,0,1,1,Generic
1.9e-05,udp,-,INT,2,0,168,0,52631.58129,254,0,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
1.3e-05,udp,-,INT,2,0,2896,0,76923.07779,254,0,891076928.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1448,0,0,0,2,2,2,1,1,1,0,0,0,1,3,0,1,1,Fuzzers
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,1,1,Generic
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,25,25,25,27,0,0,0,26,27,0,1,1,Generic
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,48,2,48,48,28,48,0,0,0,48,48,0,1,1,Generic
0.180029,tcp,ftp-data,FIN,6,8,320,1890,72.210586,31,29,11864.75488,73499.26563,1,2,35.948,25.636,2521.703996,62.185453,255,2624935825,3215335183,255,0.001401,0.000573,0.000828,53,236,0,0,3,0,1,1,1,1,0,0,0,3,3,0,1,0,Normal
0.001086,udp,dns,CON,2,2,146,178,2762.430929,31,29,537753.25,655616.9375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,2,1,1,0,0,0,6,5,0,1,0,Normal
0.001134,udp,dns,CON,2,2,146,178,2645.502599,31,29,514991.1875,627865.9375,0,0,0.007,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,5,1,1,1,0,0,0,4,3,0,1,0,Normal
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,1,1,DoS
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,26,25,25,26,0,0,0,27,25,0,1,1,Generic
0.358934,tcp,http,FIN,12,10,1338,2366,58.50658,62,252,27347.64648,47473.91016,3,3,32.630365,38.952891,1596.15034,52.68766,255,3547753284,1738082295,255,0.052594,0.007683,0.044911,112,237,1,113,2,1,1,1,1,1,0,0,1,1,1,0,3,1,DoS
3e-06,iso-ip,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,4,0,0,0,19,3,0,1,1,Exploits
1.169663,tcp,-,FIN,14,10,774,556,19.663784,254,252,4917.655762,3426.628174,4,3,88.182692,122.892781,5802.309736,232.560047,255,2986971383,956057734,255,0.114971,0.063625,0.051346,55,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,Normal
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,7,7,3,7,0,0,0,7,17,0,1,1,Generic
0.812308,tcp,http,FIN,10,8,792,1108,20.928022,62,252,7021.966797,9553.026367,2,2,90.256444,100.988859,4948.386854,202.552437,255,1731114177,2426528123,255,0.186459,0.08298,0.103479,79,139,1,152,3,1,1,1,1,3,0,0,1,1,3,0,3,0,Normal
3.843371,tcp,-,REQ,6,0,270,0,1.300941,254,0,468.338867,0.0,5,0,768.674188,0.0,1080.142375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,5,1,1,12,0,0,0,5,13,0,1,0,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,14,14,14,26,0,0,0,14,26,0,1,1,Generic
0.57847,tcp,ftp-data,FIN,8,8,364,860,25.930472,62,252,4411.637695,10413.67773,1,2,82.638574,75.53757,5663.145203,166.331187,255,2135586214,2579506639,255,0.099982,0.049165,0.050817,46,108,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
0.833231,tcp,-,FIN,10,8,546,354,20.402506,254,252,4723.780273,2976.365479,2,1,92.553889,109.010141,5014.890774,189.727172,255,4205364704,3323061118,255,0.152049,0.070151,0.081898,55,44,0,0,5,1,1,2,1,3,0,0,0,2,3,0,1,0,Normal
1.785684,tcp,ftp,FIN,14,12,2740,682,14.000238,254,252,11401.79297,2804.527588,4,4,137.360308,147.552734,7731.199419,202.241328,255,1125549326,963399433,255,0.276191,0.161928,0.114263,196,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,Normal
